record_id,entity_type,entity_id,issuer_id,legal_entity_id,plant_id,group_id,name,layer,registration_source,source_url,query_date,record_status,double_count_key,double_count_rule,aggregation_policy,product_scope,notes
cand:l2-tpex-6221,issuer,issuer:TW:6221,issuer:TW:6221,-,-,-,晉泰,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6221,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6221""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6222,issuer,issuer:TW:6222,issuer:TW:6222,-,-,-,立軒,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6222,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6222""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6223,issuer,issuer:TW:6223,issuer:TW:6223,-,-,-,旺矽,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6223,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6223""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6227,issuer,issuer:TW:6227,issuer:TW:6227,-,-,-,茂綸,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6227,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6227""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6228,issuer,issuer:TW:6228,issuer:TW:6228,-,-,-,全譜,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6228,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6228""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6229,issuer,issuer:TW:6229,issuer:TW:6229,-,-,-,研通,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6229,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6229""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6231,issuer,issuer:TW:6231,issuer:TW:6231,-,-,-,系微,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6231,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6231""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6233,issuer,issuer:TW:6233,issuer:TW:6233,-,-,-,旺玖,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6233,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6233""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6234,issuer,issuer:TW:6234,issuer:TW:6234,-,-,-,高僑,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6234,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6234""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6236,issuer,issuer:TW:6236,issuer:TW:6236,-,-,-,中湛,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6236,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6236""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6237,issuer,issuer:TW:6237,issuer:TW:6237,-,-,-,驊訊,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6237,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6237""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6240,issuer,issuer:TW:6240,issuer:TW:6240,-,-,-,松崗,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6240,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6240""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6241,issuer,issuer:TW:6241,issuer:TW:6241,-,-,-,鑫永洋,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6241,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6241""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6242,issuer,issuer:TW:6242,issuer:TW:6242,-,-,-,立康,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6242,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6242""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6244,issuer,issuer:TW:6244,issuer:TW:6244,-,-,-,茂迪,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6244,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6244""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6245,issuer,issuer:TW:6245,issuer:TW:6245,-,-,-,立端,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6245,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6245""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6246,issuer,issuer:TW:6246,issuer:TW:6246,-,-,-,臺龍,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6246,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6246""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6248,issuer,issuer:TW:6248,issuer:TW:6248,-,-,-,沛波,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6248,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6248""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6259,issuer,issuer:TW:6259,issuer:TW:6259,-,-,-,百徽,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6259,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6259""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6261,issuer,issuer:TW:6261,issuer:TW:6261,-,-,-,久元,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6261,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6261""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6263,issuer,issuer:TW:6263,issuer:TW:6263,-,-,-,普萊德,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6263,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6263""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6264,issuer,issuer:TW:6264,issuer:TW:6264,-,-,-,富裔,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6264,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6264""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6265,issuer,issuer:TW:6265,issuer:TW:6265,-,-,-,方土昶,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6265,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6265""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6266,issuer,issuer:TW:6266,issuer:TW:6266,-,-,-,泰詠,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6266,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6266""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6270,issuer,issuer:TW:6270,issuer:TW:6270,-,-,-,倍微,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6270,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6270""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6274,issuer,issuer:TW:6274,issuer:TW:6274,-,-,-,台燿,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6274,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6274""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6275,issuer,issuer:TW:6275,issuer:TW:6275,-,-,-,元山,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6275,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6275""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6276,issuer,issuer:TW:6276,issuer:TW:6276,-,-,-,安鈦克,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6276,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6276""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6279,issuer,issuer:TW:6279,issuer:TW:6279,-,-,-,胡連,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6279,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6279""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6284,issuer,issuer:TW:6284,issuer:TW:6284,-,-,-,佳邦,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6284,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6284""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6290,issuer,issuer:TW:6290,issuer:TW:6290,-,-,-,良維,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6290,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6290""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6291,issuer,issuer:TW:6291,issuer:TW:6291,-,-,-,沛亨,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6291,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6291""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6292,issuer,issuer:TW:6292,issuer:TW:6292,-,-,-,迅德,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6292,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6292""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6294,issuer,issuer:TW:6294,issuer:TW:6294,-,-,-,智基,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6294,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6294""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6411,issuer,issuer:TW:6411,issuer:TW:6411,-,-,-,晶焱,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6411,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6411""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
cand:l2-tpex-6417,issuer,issuer:TW:6417,issuer:TW:6417,-,-,-,韋僑,L2,TPEx OpenAPI 上櫃股票基本資料（完整母集）,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap03_O,2026-08-28,待核,l2:TPEX:6417,无,不适用,L2机械母集；未挂格,"四件套：URL=source_url；检索日=2026-08-28；命中引语=""公司代號 6417""；判定类别=L2机械母集/待人工裁决。原始出表日期=1150828；完整发行人母集不推定PCB主营、中国大陆厂址或物理产能。"
